imdb_id,title,original_title,overview,poster_link
tt5946552,Addicted to Porn: Chasing the Cardboard Butterfly,Addicted to Porn: Chasing the Cardboard Butterfly,"Like it or not, porn is here and it is harmful. In this controversial film, award-winning filmmaker Justin Hunt dissects the impact of pornography on societies around the globe, from how it affects the brain of the individual, to how modern technology leads to greater exposure to youth, to watching it literally tear a family apart. In what may well be one of the most devastating issues in modern culture, this film will break down the damage that porn is doing to us a human race and leave you thinking that it's clearly time that we start taking porn addiction a bit more seriously.",https://m.media-amazon.com/images/M/MV5BM2Y4NWJkODEtNjU1Yy00MTA2LThlODAtYmY1NWUyMWVmODMxXkEyXkFqcGdeQXVyMzc2OTk0Ng@@._V1_SX300.jpg
tt5897288,Smetto quando voglio: Masterclass,Smetto quando voglio: Masterclass,Pietro Zinni is asked by the police to revive the old gang to create a task force that will stop the spread of smart drugs.,https://m.media-amazon.com/images/M/MV5BMTk2MmY5ZmQtZWU4MC00OGM3LWIwYWYtMzA0ZTY0YjMwOTEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTY5OTQzNzY@._V1_SX300.jpg
tt4834220,Pork Pie,Pork Pie,"This remake of 1981‚ Goodbye Pork Pie tracks the escapades of a trio of accidental outlaws as they travel the length of New Zealand protesting conformity and chasing lost love, with a posse of cops and a media frenzy in pursuit.",https://m.media-amazon.com/images/M/MV5BZjY0Yjc2YzEtZmQwNC00NTU2LWIxNmQtZGVlOTBhNGY0NzdmXkEyXkFqcGdeQXVyNjkzNjgwOTQ@._V1_SX300.jpg
tt4466894,Sahara,Sahara,"Two clans of snakes cohabit in the desert. Beautiful green serpents that live under the shelter of an oasis, protected and venerated by men and poisonous snakes that survive in the sand, dust and heat, hunted and killed by the Tuaregs. Here is the story of Ajar, a young poisonous serpent, laughed at by his peers because he still has not done his first moult and that of Eva, rebellious princess of the oasis who wants to escape to escape an arranged marriage. These two will meet and fall in love. Alas, Eva will be kidnapped by the Tuaregs and Ajar, accompanied by her best friend, Pitt the Scorpion, will have to cross the ruthless Sahara to save Eva from the terrible fate awaiting her.",https://m.media-amazon.com/images/M/MV5BY2NmMGY5M2EtYTUxMy00OTY4LTgwYWMtM2YzODdhZTI2Yzc4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjYxNzY5MjE@._V1_SX300.jpg
tt0498381,Rings,Rings,"Julia becomes worried about her boyfriend, Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",https://m.media-amazon.com/images/M/MV5BNjU1NDAxNTg0MF5BMl5BanBnXkFtZTgwNzUxMjEwMTI@._V1_SX300.jpg
tt5736696,R.A.I.D. Special Unit,Raid dingue,"The story of a woman who dreams to join an intervention group in the police department called RAID. Unfortunately, she is rather clumsy and both her family (and soon to be family-in-law) and a veteran of the RAID do not approve. However, Johanna is determined to prove them wrong.",https://m.media-amazon.com/images/M/MV5BYjJlNWM4ZTYtOWE0NC00MjIwLWE1OGUtOTRmNmExY2IwYmZmXkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg
tt6491170,Fittest On Earth: A Decade Of Fitness,Fittest On Earth: A Decade Of Fitness,"The 2016 Reebok CrossFit Games were a grueling five-day, 15-event test to find the fittest man and woman on Earth. ""Fittest on Earth: A Decade of Fitness"" follows the dramatic story of the top athletes who qualified and competed and offers an inside look at what it takes to be among the world's elite athletes, both in training and on the competition floor. The CrossFit Games challenge competitors to perform intense physical tasks, but the hardest part is sometimes mental. Athletes often learn the details of the events only minutes before they begin, and everyone handles the pressure differently. Which of these fierce competitors will rise to the top and earn the title of Fittest on Earth?",https://m.media-amazon.com/images/M/MV5BZWQ1MjUxMGEtZWI1Zi00YmFkLWFlMGItYWU0NTk0ZTk4ZmY5L2ltYWdlXkEyXkFqcGdeQXVyNjMwMzkyNDM@._V1_SX300.jpg
tt6184894,Bill Burr: Walk Your Way Out,Bill Burr: Walk Your Way Out,"No-nonsense comic Bill Burr takes the stage in Nashville and riffs on fast food, overpopulation, dictators and gorilla sign language.",https://m.media-amazon.com/images/M/MV5BMGYwNDE4MDItNjQwYi00NWIwLWJmYTYtY2I5NDEyMGUxNWMwL2ltYWdlXkEyXkFqcGdeQXVyMjUwMTM3MTU@._V1_SX300.jpg
tt6438096,Becoming Warren Buffett,Becoming Warren Buffett,"The story of the evolution of a boy from Nebraska who became one of the most respected men in the world, and the heroes who helped guide him along the way. By allowing access to his life and never-before-released home videos, Buffett offers a glimpse into his unique mind to help us understand what is truly important when money no longer has meaning.",https://m.media-amazon.com/images/M/MV5BOTliNWZhYWItMDE1Ni00Y2EzLWFjNjctZmIyMjA5NTU5OGJmL2ltYWdlXkEyXkFqcGdeQXVyNjkxNDM2MjA@._V1_SX300.jpg
tt6354108,Self-criticism of a Bourgeois Dog,Selbstkritik eines b√ºrgerlichen Hundes,A bourgeois dog confesses how he was transformed from being a filmmaker to being four-legged.,https://m.media-amazon.com/images/M/MV5BMDc2YjY1YmEtZTJiNC00MWI2LTk2MGMtZTE2ZTk2OTY5Y2VlL2ltYWdlXkEyXkFqcGdeQXVyMjY0MTk3NjE@._V1_SX300.jpg
tt6461514,Duckweed,‰πòÈ£éÁ†¥Êµ™,"When a son attempts to reconcile with his father, a series of fateful events allow him to experience the father‚ life in the past.",https://m.media-amazon.com/images/M/MV5BMzAxOGE2MjktYWVkNC00NDFjLTkxZWQtMTMwMjcyY2Y1MjA5L2ltYWdlXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_SX300.jpg
tt6194850,Zero 3,Zero 3,Lithuanian politics Tarantino style,https://m.media-amazon.com/images/M/MV5BNzk4NTk3NDEtNjM4My00ZmZkLTg4ZTMtZWI4YTk0ZDcyY2Y1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTI3ODQwNTI@._V1_SX300.jpg
tt6408738,Trumped: Inside the Greatest Political Upset of All Time,Trumped: Inside the Greatest Political Upset of All Time,"In a behind-the-scenes look at the biggest political upset in recent history, Mark Halperin, John Heilemann and Mark McKinnon offer unprecedented access and never-before-seen footage of candidate Trump, from the primaries through the debates to the dawning realization that the controversial businessman will become the 45th President of the United States.",https://m.media-amazon.com/images/M/MV5BZTU2YjJlZTYtZTUxMC00OTFkLTkzZTMtOGNmZGJhNmM5N2YyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt5226984,Tom of Finland,Tom of Finland,"Touko Laaksonen, a decorated officer, returns home after a harrowing and heroic experience serving his country in World War II, but life in Finland during peacetime proves equally distressing. He finds peace-time Helsinki rampant with persecution of the homosexual and men around him even being pressured to marry women and have children. Touko finds refuge in his liberating art, specialising in homoerotic drawings of muscular men, free on inhabitations. His work ‚ made famous by his signature ‚aòTom of Finland‚a ‚ became the emblem of a generation of men and fanned the flames of a gay revolution.",https://m.media-amazon.com/images/M/MV5BMTY5NjM3ODI1OV5BMl5BanBnXkFtZTgwNzcyMDM1MzI@._V1_SX300.jpg
tt4211312,The White King,The White King,"Djata is a care-free 12-year-old growing up in a brutal dictatorship shut off from the outside world. When the government imprisons his father, Peter, and Djata and his mother Hannah are labeled traitors, the boy will not rest until he sees his father again.",https://m.media-amazon.com/images/M/MV5BZThhZmZlYjMtMzk1ZC00NzYxLTg1NjktYTUwNGUyZDg3YjU3L2ltYWdlXkEyXkFqcGdeQXVyNDE4ODkzMzU@._V1_SX300.jpg
tt5990342,The Incredible Jessica James,The Incredible Jessica James,"Burned by a bad breakup, a struggling New York City playwright makes an unlikely connection with a divorced app designer she meets on a blind date.",https://m.media-amazon.com/images/M/MV5BMTUxODczMTQ2Ml5BMl5BanBnXkFtZTgwNDI1ODA5MjI@._V1_SX300.jpg
tt5370828,The Art of Loving. Story of Michalina Wislocka,Sztuka kochania. Historia Michaliny Wis≈Çockiej,"Michalina Wislocka, the most famous and recognized sexologist of communist Poland, fights for the right to publish her book, which will change the sex life of Polish people forever.",https://m.media-amazon.com/images/M/MV5BNDIyMGRiNTYtMjljZC00M2RmLTg5MmEtMjZhNzA3YjM2OGExXkEyXkFqcGdeQXVyNjQ5Njg3Nzc@._V1_SX300.jpg
tt2763304,T2 Trainspotting,T2 Trainspotting,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",https://m.media-amazon.com/images/M/MV5BMjI0MTE1ODkzMl5BMl5BanBnXkFtZTgwMTQ1MTg5MDI@._V1_SX300.jpg
tt4036488,Saving Banksy,Saving Banksy,"Internationally known graffiti artist, Banksy, left his mark on San Francisco in April 2010. Little did he know that this act of vandalism would spark a chain of events that includes one of his rats being removed from a wall, Museums ignorantly turning down a free Banksy street work, and a NY gallerist who has made it his business model to remove Banksy street works from all over the globe doing whatever it takes to get the rat in his possession.",https://m.media-amazon.com/images/M/MV5BMjQwMDQ3OTE0M15BMl5BanBnXkFtZTgwNjQxMDUwMTI@._V1_SX300.jpg
tt3809276,Lost in Florence,Lost in Florence,"Eric Lazard is a heartbroken former college football star who gets involved in a dangerous Florentine sport and a local woman, Stephanie, while visiting his cousin Anna, who lives in Italy and teaches the Italian language to foreigners.",https://m.media-amazon.com/images/M/MV5BY2M1ZjFmYTUtMjdmYS00YTRlLTg4NjctNTg1NmU0ZGYxMTdhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjY0NzEzMTk@._V1_SX300.jpg
tt5305262,Las Plantas,Las Plantas,"For a whole  summer, 17-year-old Florencia has to look after her brother, who is  trapped in a persistent vegetative state. She washes him, changes his  nappies, and cuddles up to him in bed. From time to time she reads  to him from a comic called LAS  PLANTAS,  which is about plant souls  that take control of human bodies at full moon. At night, Florencia  makes contact with men on the internet. Images of her monotonous  daily routine and a vibrant fantasy world merge to create a fascina-  ting tale of a young woman as she self-determines her own sexual  awakening. Dreamlike sequences and atmospheric, metallic music  create the mood of a thriller.",https://images-na.ssl-images-amazon.com/images/M/MV5BYzcyYmVkMGUtMWU0ZC00YzMwLWFkOTItZmIxOTMyMzVmZWE3XkEyXkFqcGdeQXVyMTcxNTYyMjM@._V1_SX300.jpg
tt4217392,Kung Fu Yoga,ÂäüÂ§´Áëú‰ºΩ,"Chinese archeology professor Jack teams up with beautiful Indian professor Ashmita and assistant Kyra to locate lost Magadha treasure. In a Tibetan ice cave, they find the remains of the royal army that had vanished together with the treasure, only to be ambushed by Randall, the descendent of a rebel army leader. When they free themselves, their next stop is Dubai where a diamond from the ice cave is to be auctioned. After a series of double-crosses and revelations about their past, Jack and his team travel to a mountain temple in India, using the diamond as a key to unlock the real treasure.",https://m.media-amazon.com/images/M/MV5BNTAxZTQ4MmMtNDU2OS00NGRhLTllMmItZDQwODZlNTdjYzQyL2ltYWdlXkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg
tt3171832,iBoy,iBoy,"After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.",https://m.media-amazon.com/images/M/MV5BNjQxODM2MDAyM15BMl5BanBnXkFtZTgwODc4MTE0MTI@._V1_SX300.jpg
tt3922818,The Space Between Us,The Space Between Us,A young man raised by scientists on Mars returns to Earth to find his father.,https://m.media-amazon.com/images/M/MV5BNjYzODU1OTkwN15BMl5BanBnXkFtZTgwMDA3MTMwMDI@._V1_SX300.jpg
tt4524678,The Citizen,Az √°llampolg√°r,"The heart-wrenching story of The Citizen begins with a citizenship exam, where the examination committee rigorously questions a middle-aged African man. No matter how beautifully he recites Hungarian poetry, Wilson, a political refugee in his late fifties, fails the exams for the umpteenth time, because he doesn‚at know where the periodical ‚aòMagyar Kvozlvony‚a got its name from, and what the Corvinae are. Moreover, inspired by Vvorvosmarty‚ poem, the committee chairman even questions his reasons for leaving his mother country. Wilson argues that his reasons include his fellow citizens cutting pregnant women in half, yet he doesn‚at manage to soften the heart of the committee members.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTNjYzg4YjAtNmFmYi00ZjA0LWIwZWUtZWZmMzhkNDUwZWIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTU1NTI2MA@@._V1_SX300.jpg
tt4299300,My Blind Date with Life,Mein Blind Date mit dem Leben,An ambitious young man struggles to achieve his dream of becoming an employee in a Munich luxury hotel despite being strongly visually impaired.,https://m.media-amazon.com/images/M/MV5BZGE5ZWMzZjktMWEyYy00YjQ5LWEwY2YtMDg2MTA0OWMyMjgzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
tt5460276,Kaabil,Kaabil,"Rohan (Hritik roshan) is a kind, happy young man who has been blind since birth and works as a voice-over artist for a living. Through friends, he meets Supriya (Yami Gautam), a working woman who is also blind, but proudly independent. The two start liking each other and get married. Rohan toughest journey starts in his quest of vengeance for Supriya's indirect murderers.",https://m.media-amazon.com/images/M/MV5BMWJkMjJiNzMtNzhmOC00MjQ3LTg5MmEtMTRkMTg1ZjQ2ZmM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkxMzY0Mjk@._V1_SX300.jpg
tt4731148,Attraction,–ü—Ä–∏—Ç—è–∂–µ–Ω–∏–µ,"After an alien ship crash lands onto a Russian city, many who see the inside and the occupants start to question their own existence while there are those who demand the aliens to leave Earth",https://m.media-amazon.com/images/M/MV5BODNkNTFlMWItZWNkYS00YTUwLWJkN2YtYWQxMGJlZDA0OGFlXkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_SX300.jpg
tt5875666,This Is Everything: Gigi Gorgeous,This Is Everything: Gigi Gorgeous,"A groundbreaking film that portrays the journey of Gigi Lazzarato, a fearless woman who began life as Gregory, posting fashion videos to YouTube from his bedroom, only to later come out as a transgender female. With never-before-seen personal footage, the film spotlights a family‚ unwavering love for a child.",https://ia.media-imdb.com/images/M/MV5BMjU0NzE5NTE1MF5BMl5BanBnXkFtZTgwMzAwODkzMTI@._V1_SX300.jpg
tt6333064,Nobody Speak: Trials of the Free Press,Nobody Speak: Trials of the Free Press,The courtroom and publicity battles between the superstar wrestler and the notorious website explode in a sensational trial all about the limits of the First Amendment and the new no holds barred nature of celebrity life in an internet dominated society.,https://m.media-amazon.com/images/M/MV5BODg3ODgxMjk1NV5BMl5BanBnXkFtZTgwMzE3Mjg2MjI@._V1_SX300.jpg
tt2494376,Justice League Dark,Justice League Dark,Beings with supernatural powers join together to fight against supernatural villains.,https://m.media-amazon.com/images/M/MV5BMmNkMGU4YzEtZTdhZS00YzBhLTgzYzAtZWM2NTQ0ZGU2ZjM3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
tt5826432,Burning Sands,Burning Sands,"Deep into Hell Week, a favored pledgee is torn between honoring his code of silence or standing up against the intensifying violence of underground hazing.",https://m.media-amazon.com/images/M/MV5BMjM4MTgwMDYwOF5BMl5BanBnXkFtZTgwNTIwMTc2MTI@._V1_SX300.jpg
tt6290202,Water & Power: A California Heist,Water & Power: A California Heist,"Uncovering the profiteering of the state's water barons and how they affect farmers, average citizens, and unincorporated towns throughout California.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNjQxNDc4NV5BMl5BanBnXkFtZTgwMTE3MzU4MTI@._V1_SX300.jpg
tt5873150,Strong Island,Strong Island,"Examining the violent death of the filmmaker‚ brother and the judicial system that allowed his killer to go free, this documentary interrogates murderous fear and racialized perception, and re-imagines the wreckage in catastrophe‚ wake, challenging us to change.",https://m.media-amazon.com/images/M/MV5BYTlmNjU3NTktNDRjZi00MDVmLThmMTAtMzJmNDM0MTdhMzZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
tt4143508,Long Strange Trip,Long Strange Trip,"The tale of the Grateful Dead is inspiring, complicated, and downright messy. A tribe of contrarians, they made art out of open-ended chaos and inadvertently achieved success on their own terms. Never-before-seen footage and interviews offer this unprecedented and unvarnished look at the life of the Dead.",https://m.media-amazon.com/images/M/MV5BMjAwNTM4ODE1N15BMl5BanBnXkFtZTgwMzk4NjYyMTI@._V1_SX300.jpg
tt4144332,Deidra & Laney Rob a Train,Deidra & Laney Rob a Train,"After their mother ends up in jail, two sisters turn to train robbery in order to support their family.",https://m.media-amazon.com/images/M/MV5BMjAxNzA0NTQxMl5BMl5BanBnXkFtZTgwMDk2NjQ3MTI@._V1_SX300.jpg
tt6399400,Boiling Point,Kiehumispiste,Boiling Point (original title Kiehumispiste) describes the different reactions the Finnish people had to the large immigration amounts in 2015-2016.,https://ia.media-imdb.com/images/M/MV5BY2EyMzg1OTQtZjY1Yy00ZDIwLThmMDQtYzBmZGE2NmNiZGRlXkEyXkFqcGdeQXVyNzAyNTY2MjY@._V1_SX300.jpg
